id,movie,year,genre,duration,country,director,humor,rhythm,effort,tension,vote,avg_vote
14116,The Angry Silence,1960,Drama,98,Great Britain,Guy Green,0,2,0,2,6,5
14137,I.D.,1995,Drama,100,Great Britain,Philip Davis,1,2,2,3,7,25
14149,An Awfully Big Adventure,1995,Comedy,112,Great Britain,Mike Newell,1,2,1,2,5,11
14153,The Mouse on the Moon,1963,Comedy,82,Great Britain,Richard Lester,1,1,0,0,6,3
14161,Max e Jérémie,1992,Noir,118,France,Claire Devers,0,2,0,3,7,6
14178,Ma saison preferée,1992,Drama,125,France,André Téchiné,1,2,2,2,6,5
14195,Lektionen in Finsternis,1992,Documentary,58,Germany,Werner Herzog,0,2,5,2,8,69
14206,Les roseaux sauvages,1994,Drama,110,France,André Téchiné,1,3,2,1,8,36
14221,Der Arzt von Stalingrad,1958,Drama,110,Germany,Géza von Radványi,0,0,0,0,5,3
14250,L'eau froide,1994,Drama,92,France,Olivier Assayas,1,3,2,2,7,60
14260,Operation Amsterdam,1958,War,104,Great Britain,Michael McCarthy,0,2,0,2,6,12
14262,La vie des morts,1990,Drama,50,France,Arnaud Desplechin,1,2,1,1,6,13
14263,Romper Stomper,1992,Drama,92,Australia,Geoffrey Wright,0,2,2,2,7,33
14270,The Long Day Closes,1992,Drama,85,Great Britain,Terence Davies,1,2,3,2,7,23
14274,Belle époque,1992,Grotesque,108,Spain,Fernando Trueba,2,3,1,1,5,34
14298,The Golden Salamander,1949,Adventure,87,Great Britain,Ronald Neame,1,2,0,1,4,4
14329,Enchanted April,1992,Comedy,95,Great Britain,Mike Newell,2,2,2,2,5,17
14338,The Scarlet Pimpernel,1935,Adventure,98,Great Britain,Harold Young,1,2,0,2,7,23
14339,Man in the Moon,1960,Comedy,99,Great Britain,Basil Dearden,3,3,1,0,5,7
14340,Nez de cuir,1951,Drama,92,France,Yves Allégret,0,2,1,2,5,4
14344,Der Amerikanische Soldat,1970,Noir,80,Germany,Rainer Werner Fassbinder,1,3,2,3,6,38
14345,Der Händler der vier Jahreszeiten,1971,Drama,89,Germany,Rainer Werner Fassbinder,1,2,3,2,7,33
14346,Die bitteren Tränen der Petra von Kant,1972,Drama,124,Germany,Rainer Werner Fassbinder,0,1,3,2,8,87
14349,In einem Jahr mit 13 Monden,1978,Drama,124,Germany,Rainer Werner Fassbinder,1,2,3,2,7,45
14400,Lili Marleen,1980,Drama,120,Germany,Rainer Werner Fassbinder,0,2,1,2,6,31
14405,Zeppelin,1971,Spy,103,Great Britain,Etienne Perier,0,3,1,2,5,9
14408,Conte d'hiver,1991,Comedy,117,France,Eric Rohmer,1,2,2,1,6,62
14410,Les nuits de la pleine lune,1984,Comedy,102,France,Eric Rohmer,2,2,1,1,7,42
14427,La scoumoune,1972,Adventure,105,France,José Giovanni,2,3,3,3,6,25
14434,The Monster Club,1980,Horror,94,Great Britain,Roy Ward Baker,1,3,0,3,6,31
14474,Borsalino and Co.,1974,Crime,115,France,Jacques Deray,0,3,0,2,5,23
14476,The Fighting Prince of Donegal,1966,Adventure,110,Great Britain,Michael O'Herlihy,1,2,1,1,5,5
14488,The Disappearence of Nora,1993,Thriller,98,Great Britain,Joyce Chopra,0,2,1,2,6,4
14501,Aces High,1976,War,120,Great Britain,Jack Gold,0,2,0,1,6,13
14508,The Last Valley,1970,Adventure,128,Great Britain,James Clavell,0,2,2,2,7,25
14510,The Sword and the Rose,1952,Romantic,91,Great Britain,Ken Annakin,1,2,0,1,5,5
14521,Angel,1984,Drama,121,Ireland,Neil Jordan,0,3,2,3,7,6
14531,Warlords of Atlantis,1978,Adventure,96,Great Britain,Kevin Connor,1,2,0,2,6,9
14538,The Ladykillers,1955,Comedy,97,Great Britain,Alexander Mackendrick,3,3,2,3,7,72
14546,Kådisbellan,1993,Comedy,101,Sweden,Åke Sandgren,1,3,2,1,6,4
14571,The French Lieutenant's Woman,1981,Romantic,99,Great Britain,Karel Reisz,0,1,2,2,7,80
14589,Alexandre le bienheureux,1967,Comedy,95,France,Yves Robert,3,2,2,1,7,10
14628,Jeff,1969,Drama,90,France,Jean Herman,0,2,0,2,7,3
14631,Notre Dame de Paris,1956,Drama,104,France,Jean Delannoy,0,2,0,2,5,6
14632,Les parents terribles,1948,Drama,100,France,Jean Cocteau,1,2,2,3,7,14
14658,Quelqu'un derrière la porte,1971,Thriller,96,France,Nicolas Gessner,1,3,2,3,4,20
14662,Liebelei,1932,Drama,88,Germany,Max Ophüls,0,4,1,2,8,16
14688,Vampira,1975,Grotesque,90,Great Britain,Clive Donner,2,2,0,1,4,11
14689,Die Puppe,1919,Comedy,60,Germany,Ernst Lubitsch,1,2,1,1,8,28
14701,Le bonheur est dans le pré,1995,Comedy,95,France,Etienne Chatiliez,2,2,0,2,7,7
14703,Carla's Song,1996,Drama,127,Great Britain,Ken Loach,1,3,4,3,6,50
14712,A Town Like Alice,1956,War,117,Great Britain,Jack Lee,0,1,2,2,7,6
14724,The Count of Monte Cristo,1975,Adventure,100,Great Britain,David Greene,0,2,0,2,6,18
14730,Regarde les hommes tomber,1994,Noir,100,France,Jacques Audiard,0,2,0,2,7,16
14733,Heat and Dust,1983,Drama,133,Great Britain,James Ivory,0,2,0,0,6,22
14739,Tout ça... pour ça!,1993,Comedy,116,France,Claude Lelouch,1,3,0,2,6,7
14746,The Stranglers of Bombay,1960,Horror,80,Great Britain,Terence Fisher,1,2,0,3,6,6
14747,The Curse of the Mummy's Tomb,1964,Horror,80,Great Britain,Michael Carreras,1,2,0,3,4,10
14757,Gorgo,1960,Sci-Fi,78,Great Britain,Eugène Lourié,1,2,1,2,5,10
14766,La chasse aux papillons,1991,Grotesque,115,France,Otar Iosseliani,2,2,3,2,7,24
14787,Après l'amour,1992,Comedy,104,France,Diane Kurys,1,2,1,2,6,3
14790,Chase a Crooked Shadow,1958,Thriller,87,Great Britain,Michael Anderson,2,4,3,4,7,19
14797,Såsom i en spegel,1960,Drama,89,Sweden,Ingmar Bergman,1,2,5,3,8,134
14798,Ansiktet,1958,Drama,101,Sweden,Ingmar Bergman,0,2,3,2,8,80
14799,Nattvardsgästerna,1963,Drama,81,Sweden,Ingmar Bergman,0,2,4,2,8,132
14800,Sommarlek,1951,Drama,96,Sweden,Ingmar Bergman,0,2,3,1,7,50
14801,Sommarnattens leende,1955,Comedy,110,Sweden,Ingmar Bergman,3,3,1,1,7,63
14806,Le garçu,1995,Drama,95,France,Maurice Pialat,1,3,2,1,7,10
14807,The Trollenberg Terror,1958,Sci-Fi,84,Great Britain,Quentin Lawrence,0,2,0,2,5,6
14829,Asterix in Amerika,1994,Animation,80,Germany,Gerhard Hahn,2,2,0,0,6,27
14848,The Lighthorsemen,1988,Adventure,110,Australia,Simon Wincer,0,2,0,2,6,8
14864,Trainspotting,1996,Grotesque,94,Great Britain,Danny Boyle,2,3,3,2,7,452
14879,Les gens normaux n'ont rien d'exceptionel,1993,Drama,103,France,Laurence Ferreira Barbosa,1,2,0,2,7,3
14887,The Pirate Movie,1982,Comedy,96,Australia,Ken Annakin,1,2,0,0,5,3
14900,Die Gebrüder Skladanowsky,1996,Biography,79,Germany,Wim Wenders,2,2,2,0,5,17
14909,Irma Vep,1996,Comedy,98,France,Olivier Assayas,1,2,2,1,7,34
14960,Chacun cherche son chat,1996,Comedy,90,France,Cédric Klapisch,2,2,0,0,7,24
14963,La métamorphose des cloportes,1965,Thriller,98,France,Pierre Granier-Deferre,1,3,0,2,9,4
14978,Murphy's War,1970,War,100,Great Britain,Peter Yates,2,4,2,4,6,16
14986,Michael Collins,1996,History,132,Great Britain,Neil Jordan,1,3,3,2,6,129
14991,Wuthering Heights,1970,Drama,105,Great Britain,Robert Fuest,0,2,1,2,6,6
15009,Pope Joan,1971,Drama,92,Great Britain,Michael Anderson,0,1,1,0,5,3
15038,Love and Other Catastrophes,1996,Comedy,82,Australia,Emma-Kate Croghan,3,2,0,0,6,16
15053,Les grandes vacances,1967,Comedy,90,France,Jean Girault,2,2,0,1,6,8
15058,The Van,1996,Comedy,105,Great Britain,Stephen Frears,2,3,2,1,5,25
15060,Shine,1996,Drama,100,Australia,Scott Hicks,2,2,2,3,7,150
15067,The Time Guardian,1988,Sci-Fi,105,Australia,Brian Hannant,0,1,0,1,5,4
15069,Secrets and Lies,1996,Drama,144,Great Britain,Mike Leigh,1,2,3,3,8,173
15101,Go Now,1996,Drama,107,Great Britain,Michael Winterbottom,1,2,3,1,7,32
15119,Revenge,1987,Drama,92,Germany,John Herzfeld,0,2,0,2,7,3
15139,Sweeney 2,1978,Crime,90,Great Britain,Tom Clegg,0,1,0,2,5,5
15150,The Weapon,1958,Crime,90,Great Britain,Val Guest,0,2,0,2,6,5
15180,Beautiful Thing,1996,Comedy,90,Great Britain,Hettie MacDonald,3,2,1,1,7,23
15186,Les cent et une nuits de Simon Cinéma,1995,Drama,100,France,Agnés Varda,1,3,2,1,7,6
15244,Modesty Blaise,1966,Spy,120,Great Britain,Joseph Losey,0,3,0,2,4,18
15247,Faites sauter la banque,1964,Comedy,88,France,Jean Girault,4,4,2,2,6,4
15255,Pedale douce,1996,Comedy,102,France,Gabriel Aghion,2,3,1,0,7,7
15256,Ridicule,1996,Comedy,102,France,Patrice Leconte,1,2,1,0,6,24
15261,Seven Thunders,1958,War,89,Great Britain,Hugo Fregonese,1,2,0,1,6,3
15264,Pour rire,1996,Comedy,100,France,Lucas Belvaux,2,2,0,0,7,8
15274,Sweeney,1977,Crime,110,Great Britain,David Wickes,0,1,0,2,5,5
15281,Deux hommes dans Manhattan,1959,Drama,84,France,Jean-Pierre Melville,1,2,2,2,7,39
15299,Some Mother's Son,1996,Drama,110,Great Britain,Terry George,1,3,3,3,7,9
15309,Dharmaga tongjoguro kan kkadalgun,1989,Drama,137,South Korea,Yong Kyun Bae,0,1,3,1,8,10
15336,La boum 2,1982,Comedy,92,France,Claude Pinoteau,3,3,3,1,4,44
15338,La boum,1980,Comedy,100,France,Claude Pinoteau,2,1,1,0,6,116
15386,La gueule de l'autre,1979,Comedy,101,France,Pierre Tchernia,3,2,3,0,7,4
15399,Les princes,1982,Drama,87,France,Tony Gatlif,0,2,2,2,8,3
15441,Capitaine Conan,1996,Drama,130,France,Bertrand Tavernier,1,2,4,2,7,15
15460,Sur un arbre perché,1973,Comedy,91,France,Serge Korber,2,2,0,1,5,33
15465,Scandal,1988,Drama,109,Great Britain,Michael Caton-Jones,0,2,0,1,6,10
15540,Salsa Rosa,1991,Comedy,85,Spain,Manuel Gómez Pereira,2,1,0,0,3,3
15549,Maximilian Kolbe,1991,Biography,94,Germany,Krzysztof Zanussi,0,1,2,2,6,6
15566,Les enfants du Paradis,1945,Drama,195,France,Marcel Carné,1,2,1,2,8,128
15605,Total Eclipse,1995,Drama,110,Great Britain,Agnieszka Holland,0,1,1,1,5,48
15617,Saint-Ex,1996,Biography,85,Great Britain,Anand Tuker,0,1,2,0,6,7
15638,La machine,1994,Sci-Fi,93,France,François Dupeyron,0,2,0,1,4,5
15652,Guns at Batasi,1964,War,95,Great Britain,John Guillermin,1,2,1,1,6,11
15670,Aguirre der Zorn Gotters,1972,Drama,93,Germany,Werner Herzog,1,3,4,4,8,241
15714,Nénette et Boni,1996,Drama,103,France,Claire Denis,0,2,2,1,7,10
15716,Crescendo,1972,Horror,80,Great Britain,Alan Gibson,0,1,0,2,5,5
15729,Perfect Friday,1970,Comedy,105,Great Britain,Peter Hall,1,2,0,0,5,3
15731,Corridors of Blood,1958,Drama,86,Great Britain,Robert Day,0,2,0,2,6,8
15759,The Twelfth Night,1996,Comedy,100,Great Britain,Trevor Nunn,2,2,1,1,6,6
15792,Small Faces,1996,Drama,108,Great Britain,Gillies MacKinnon,1,1,2,1,5,3
15797,Como ser mujer y non morir en el intento,1991,Comedy,89,Spain,Ana Belén,2,0,0,0,4,3
15819,Die Macht der Bilder - Leni Riefenstahl,1993,Documentary,181,Germany,Ray Müller,0,2,2,1,7,7
15855,Monty Python's - The Meaning of Life,1983,Grotesque,98,Great Britain,Terry Jones,3,2,2,0,7,206
15875,Genealogies d'un crime,1997,Drama,113,France,Raoul Ruiz,1,1,2,0,6,13
15876,Twin Town,1997,Drama,106,Great Britain,Kevin Allen,1,3,2,0,6,18
15883,Les démons de Jésus,1996,Comedy,117,France,Bernie Bonvoisin,2,2,0,1,7,6
15890,Mr. Reliable,1996,Comedy,112,Australia,Nadia Tass,3,2,2,1,7,3
15899,In Celebration,1975,Drama,124,Great Britain,Lindsay Anderson,0,2,3,3,7,4
15904,Sea of Sand,1958,War,99,Great Britain,Guy Green,0,2,0,2,6,3
15922,Kaleidoscope,1967,Comedy,103,Great Britain,Jack Smight,2,2,0,2,5,9
15936,The Music Lovers,1970,Biography,125,Great Britain,Ken Russell,2,4,3,3,7,34
15946,Les deux anglaises et le Continent,1971,Drama,108,France,François Truffaut,2,3,3,3,7,83
15964,The Tango Lesson,1997,Musical,102,Great Britain,Sally Potter,1,2,1,1,6,22
15967,La belle verte,1995,Comedy,90,France,Coline Serreau,1,2,1,0,6,30
15981,Le voleur,1967,Comedy,117,France,Louis Malle,2,3,2,1,6,22
15984,Deux ou trois choses que je sais d'elle,1967,Drama,95,France,Jean-Luc Godard,1,3,4,1,7,57
16007,War of the Buttons,1994,Adventure,91,Great Britain,John Roberts,1,2,0,0,4,16
16012,Au hasard Balthazar,1966,Drama,91,France,Robert Bresson,1,2,4,2,8,143
16015,The Hound of the Baskervilles,1959,Thriller,87,Great Britain,Terence Fisher,1,3,0,3,6,46
16035,Love etc.,1997,Comedy,90,France,Marion Vernoux,1,3,1,1,6,4
16063,Le diable probablement,1977,Drama,98,France,Robert Bresson,0,4,4,3,7,86
16082,Western,1997,Comedy,136,France,Manuel Poirier,2,2,0,1,6,4
16097,La Cité de la peur,1994,Comedy,102,France,Alain Berbérian,2,2,0,2,5,4
16109,Cold Comfort Farm,1996,Comedy,95,Great Britain,John Schlesinger,4,3,3,3,7,33
16122,The Lost Continent,1968,Horror,85,Great Britain,Michael Carreras,0,2,0,2,5,12
16131,Mojo,1997,Drama,90,Great Britain,Jez Butterworth,1,2,2,2,7,5
16162,There's Girl in My Soup,1971,Comedy,95,Great Britain,Roy Boulting,3,2,0,0,6,6
16166,Un air de famille,1997,Comedy,110,France,Cédric Klapisch,2,2,3,1,6,11
16176,Le cinquième element,1997,Sci-Fi,126,France,Luc Besson,2,3,0,0,6,174
16191,Blackwater Trail,1996,Thriller,95,Australia,Ian Barry,0,2,1,3,5,7
16197,Career Girl,1997,Comedy,110,Great Britain,Mike Leigh,2,2,3,2,6,19
16200,Welcome to Sarajevo,1997,Drama,100,Great Britain,Michael Winterbottom,0,2,3,2,6,17
16215,Our Man in Havana,1960,Spy,107,Great Britain,Carol Reed,2,2,1,2,7,35
16222,The Leather Boys,1963,Drama,105,Great Britain,Sidney J. Furie,0,2,1,2,6,3
16243,Rien ne va plus,1997,Comedy,95,France,Claude Chabrol,1,2,0,2,7,34
16245,Marquise,1997,Drama,120,France,Vera Belmont,1,2,0,0,4,9
16273,Bean,1997,Comedy,90,Great Britain,Mel Smith,3,2,0,0,6,128
16274,Dobermann,1997,Crime,105,France,Jan Kounen,2,3,1,1,5,63
16321,Der Scharlachrote Buchstabe,1972,Drama,85,Germany,Wim Wenders,0,3,4,3,6,18
16347,Die unendliche Geschichte III,1994,Fantasy,95,Germany,Peter McDonald,1,2,0,1,4,22
16360,IP5 - L'ile aux paschdermes,1991,Drama,119,France,Jean-Jacques Beineix,0,2,0,1,6,3
16361,Die angst des tormanns beim elfmeter,1971,Drama,84,Germany,Wim Wenders,0,3,3,2,6,18
16363,Le chat,1971,Drama,94,France,Pierre Granier-Deferre,0,3,0,3,7,14
16371,Les portes de la nuit,1946,Drama,111,France,Marcel Carné,0,2,2,3,7,15
16374,L'arme à gauche,1968,Adventure,90,France,Claude Sautet,0,2,0,2,7,7
16378,The Revengers' Comedies,1997,Comedy,95,Great Britain,Malcolm Mowbray,1,1,0,0,5,6
16404,Wilde,1997,Drama,116,Great Britain,Brian Gilbert,1,2,2,1,6,49
16416,Y'aura-t-il de la neige à Noël?,1997,Drama,90,France,Sandrine Veysset,0,2,3,2,7,7
16431,Fever Pitch,1997,Comedy,102,Great Britain,David Evans,2,2,1,1,6,99
16433,Le cadeau,1981,Comedy,100,France,Michel Lang,3,3,0,0,7,4
16445,Cromwell,1970,History,150,Great Britain,Ken Hughes,0,2,2,2,6,15
16448,The Winter Guest,1997,Drama,108,Great Britain,Alan Rickman,2,2,3,2,6,64
16455,The One That Got Away,1958,War,106,Great Britain,Roy Ward Baker,0,2,2,2,6,3
16463,The Snapper,1993,Comedy,91,Great Britain,Stephen Frears,4,4,3,3,7,24
16467,Adrenalin,1996,Drama,90,Germany,Dominique F. Othnein,0,1,1,2,2,3
16472,La caza,1966,Drama,93,Spain,Carlos Saura,1,3,3,3,7,14
16489,Marius et Jeannette,1997,Comedy,102,France,Robert Guédiguian,3,4,3,2,7,15
16490,The Serpent Kiss,1997,Drama,100,Great Britain,Philippe Rousselot,1,2,1,1,5,8
16499,Le jouet,1976,Comedy,92,France,Francis Veber,2,2,1,0,6,4
16502,Big Fish,1997,Comedy,110,Great Britain,Stefan Schwartz,2,2,1,0,7,30
16504,Spice World,1997,Comedy,90,Great Britain,Bob Spiers,1,2,0,1,3,18
16507,Deadlier than the Male,1966,Thriller,98,Great Britain,Ralph Thomas,1,1,0,1,4,4
16525,Une dimanche à la campagne,1984,Comedy,94,France,Bertrand Tavernier,1,2,0,0,8,35
16550,The Wrong Arm of the Law,1963,Comedy,94,Great Britain,Cliff Owen,3,3,0,1,7,7
16568,Kvinnors väntan,1952,Drama,80,Sweden,Ingmar Bergman,0,2,3,2,7,33
16577,Larmar och goer sig till,1997,Comedy,120,Sweden,Ingmar Bergman,0,2,4,3,6,18
16584,La maman et la putain,1973,Comedy,208,France,Jean Eustache,2,3,2,1,8,43
16596,Etat de siège,1973,Drama,122,France,Costa-Gavras,0,2,3,3,6,15
16603,Pour la peau d'un flic,1981,Crime,104,France,Alain Delon,1,2,0,2,5,14
16605,Amantes,1991,Drama,103,Spain,Vicente Aranda,1,3,3,2,5,55
16610,Orphée,1950,Drama,112,France,Jean Cocteau,0,2,3,2,7,19
16628,Bonjour tristesse!,1958,Drama,92,Great Britain,Otto Preminger,1,2,3,3,7,30
16629,3 hommes à abattre,1980,Crime,90,France,Jacques Deray,1,3,1,3,7,12
16649,Tango,1993,Grotesque,86,France,Patrice Leconte,2,2,2,1,7,14
16655,L'appartement,1995,Drama,116,France,Gilles Mimouni,0,2,0,2,5,19
16660,Mörderische Zwillinge,1995,Thriller,92,Germany,Dominique Othenin-Girard,1,2,1,2,6,3
16664,Brassed Off,1997,Comedy,127,Great Britain,Mark Herman,2,3,3,2,6,50
16687,The Story of Esther Costello,1958,Drama,103,Great Britain,David Miller,0,2,2,2,6,3
16702,Le Coeur fantôme,1996,Drama,85,France,Philippe Garrel,0,2,3,2,7,3
16722,Yield to the Night,1956,Drama,99,Great Britain,J. Lee Thompson,0,2,0,2,6,6
16723,On connaît la chanson,1997,Comedy,120,France,Alain Resnais,2,2,1,0,7,57
16727,The Full Monty,1997,Comedy,98,Great Britain,Peter Cattaneo,2,3,2,1,6,159
16730,Das Versprechen,1994,Drama,119,Germany,Margarethe Von Trotta,1,2,3,2,7,4
16737,Rosamunde Pilcher: Wilder Thymian,1994,Romantic,89,Germany,Gero Erhardt,1,1,0,1,3,4
16738,Rosamunde Pilcher: Wechselspiel der Liebe,1994,Romantic,89,Germany,Rolf von Sydow,1,2,0,0,5,5
16743,Summer City,1976,Drama,83,Australia,Christopher Fraser,0,2,1,2,5,6
16748,Where Angels Fear to Tread,1991,Drama,103,Great Britain,Charles Sturridge,0,1,3,3,4,5
16759,Le sang à la tête,1956,Drama,84,France,Gilles Grangier,0,2,1,2,7,9
16762,Rosamunde Pilcher: Stürmische Begegnung,1994,Romantic,90,Germany,Helmut Förnbacher,0,1,0,1,3,3
16779,Oostende,1991,Comedy,76,France,Eric Woreth,0,2,0,1,3,4
16784,Cette nuit là,1958,Crime,100,France,Maurice Cazeneuve,0,2,0,2,3,4
16785,Betrayal,1983,Comedy,95,Great Britain,David Hugh Jones,2,3,2,1,8,4
16802,Look Back in Anger,1958,Drama,99,Great Britain,Tony Richardson,1,3,4,4,7,29
16826,The Quiller Memorandum,1967,Spy,105,Great Britain,Michael Anderson,1,3,0,3,6,16
16851,Las edades de Lulù,1990,Drama,99,Spain,Bigas Luna,1,1,1,1,4,62
16856,A Life Less Ordinary,1997,Comedy,98,Great Britain,Danny Boyle,1,2,0,1,5,50
16860,Kiss or Kill,1997,Drama,95,Australia,Bill Bennett,1,3,0,2,6,5
16873,Maigret et l'affaire Saint Fiacre,1959,Crime,98,France,Jean Delannoy,2,4,2,4,7,14
16890,Der Clown,1996,Thriller,93,Germany,Hermann Joha,0,2,0,2,7,3
16903,Les 400 coups,1959,Drama,93,France,François Truffaut,1,3,3,2,9,447
16905,Baisers volés,1968,Comedy,88,France,François Truffaut,3,3,3,2,7,106
16906,L'amour en fuite,1979,Comedy,89,France,François Truffaut,2,3,1,2,7,60
16928,Le caporal épinglé,1963,Drama,95,France,Jean Renoir,0,2,3,3,7,8
16932,The Grotesque,1995,Drama,98,Great Britain,John Paul Davidson,1,2,0,1,4,4
16933,Gadjo Dilo,1997,Drama,100,France,Tony Gatlif,2,3,4,1,7,13
16935,La mirada del otro,1998,Comedy,105,Spain,Vicente Aranda,1,2,1,1,4,56
16943,Crime et châtiment,1956,Drama,93,France,Georges Lampin,0,2,2,2,6,8
16952,Angst essen Seele auf,1973,Drama,93,Germany,Rainer Werner Fassbinder,1,3,4,4,8,70
16962,My Son the Fanatic,1997,Comedy,88,Great Britain,Udayan Prasad,2,2,2,1,7,3
16963,Nil by Mouth,1997,Drama,110,Great Britain,Gary Oldman,1,2,3,2,7,17
17009,Mrs. Brown,1997,Drama,103,Great Britain,John Madden,0,2,0,2,6,24
17021,Corps à coeur,1979,Drama,95,France,Paul Vecchiali,1,3,3,1,8,15
17038,La grande bouffe,1973,Grotesque,123,France,Marco Ferreri,3,3,4,1,8,287
17050,Rosa la Rose fille publique,1985,Drama,85,France,Paul Vecchiali,0,0,3,2,7,9
17051,Muriel ou le temps d'un retour,1963,Drama,110,France,Alain Resnais,1,2,3,1,6,30
17056,A Prayer for the Dying,1987,Drama,109,Great Britain,Mike Hodges,0,2,0,2,6,14
17061,Oscar and Lucinda,1997,Drama,132,Australia,Gillian Armstrong,1,2,0,2,6,11
17062,Tiré à part,1997,Noir,85,France,Bernard Rapp,0,2,0,1,5,7
17064,La vie de Jésus,1997,Drama,96,France,Bruno Dumont,0,1,3,2,7,59
17065,A Clockwork Orange,1971,Grotesque,137,Great Britain,Stanley Kubrick,2,3,3,3,9,929
17075,A King in New York,1957,Comedy,105,Great Britain,Charles Chaplin,2,2,1,1,7,76
17076,Across the Bridges,1957,Drama,103,Great Britain,Ken Annakin,0,2,0,2,7,3
17101,The Charge of the Light Brigade,1968,Drama,130,Great Britain,Tony Richardson,2,3,2,2,6,21
17113,The Wings of the Dove,1997,Drama,108,Great Britain,Iain Softley,0,2,1,2,6,11
17115,Enskilda Samtal,1996,Drama,110,Sweden,Liv Ullmann,0,1,2,0,7,11
17122,Mesmerized,1986,Drama,97,Great Britain,Michael Laughlin,0,2,2,1,5,3
17147,The Informant,1997,Drama,109,Ireland,Jim McBride,0,2,1,2,5,12
17148,Marie Baie des Anges,1997,Drama,90,France,Manuel Pradal,1,2,1,2,6,8
17150,Beaumarchais,1996,Comedy,100,France,Edouard Molinaro,2,3,1,0,6,9
17160,Subway,1985,Adventure,104,France,Luc Besson,1,3,0,2,6,51
17235,The Miracle,1991,Drama,96,Great Britain,Neil Jordan,0,3,2,3,6,7
17237,Hercule & Sherlock,1996,Comedy,95,France,Jeannot Szwarc,1,2,0,0,3,4
17294,Le planète sauvage,1973,Animation,70,France,René Laloux,1,4,3,2,8,65
17306,Un amour de sorcière - Witch Way Love,1997,Comedy,102,France,René Manzor,1,2,0,1,3,3
17323,Assassin(s),1998,Drama,134,France,Mathieu Kassovitz,0,2,3,2,6,9
17397,The Curse of the Werewolf,1961,Horror,91,Great Britain,Terence Fisher,0,2,1,2,7,29
17403,Les bonnes femmes,1959,Drama,90,France,Claude Chabrol,1,3,1,1,6,25
17413,Photographing Fairies,1997,Drama,106,Great Britain,Nick Willing,0,1,1,1,4,5
17420,Abre los ojos,1997,Thriller,117,Spain,Alejandro Amenábar,0,2,2,3,7,167
17437,Le fils,1973,Drama,103,France,Pierre Granier-Deferre,0,2,0,2,5,11
17438,The Land Girls,1997,Comedy,110,Great Britain,David Leland,1,2,1,1,6,37
17455,La ville des pirates,1983,Drama,107,France,Raoul Ruiz,0,1,3,2,8,17
17480,Paranoiac,1963,Thriller,80,Great Britain,Freddie Francis,0,2,2,1,6,12
17490,La Marseillaise,1937,Drama,100,France,Jean Renoir,0,3,3,3,7,9
17493,Zarak,1957,Adventure,99,Great Britain,Terence Young,0,2,0,2,7,3
17507,Sliding Doors,1997,Comedy,99,Great Britain,Peter Howitt,2,3,3,0,6,236
17529,Une chance sur deux,1998,Comedy,109,France,Patrice Leconte,1,1,0,0,5,8
17545,Jacquot de Nantes,1991,Drama,118,France,Agnés Varda,1,2,3,3,7,13
17555,Doktor Crippen lebt,1960,Crime,91,Germany,Erich Engels,0,2,1,2,6,3
17578,24 7: Twentyfourseven,1997,Drama,96,Great Britain,Shane Meadows,2,3,3,2,7,14
17605,Stéphane - Une femme infidèle,1969,Drama,98,France,Claude Chabrol,0,2,2,3,7,70
17606,Betty,1992,Drama,107,France,Claude Chabrol,0,2,3,2,6,26
17610,L'accompagnatrice,1992,Drama,111,France,Claude Miller,0,2,0,2,6,12
17624,Conte d'automne,1998,Comedy,111,France,Eric Rohmer,2,1,0,0,7,94
17645,The Outcast of the Islands,1952,Adventure,105,Great Britain,Carol Reed,0,2,0,2,7,4
17654,Lola rennt,1998,Drama,81,Germany,Tom Tykwer,1,4,2,2,6,61
17661,Babysitterin - Die Schreie aus dem Kinderzimmer,1997,Thriller,90,Germany,Michael Keusch,0,2,0,2,6,3
17700,Elizabeth,1998,Biography,124,Great Britain,Shekhar Kapur,0,3,2,3,6,138
